"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"337",0,2015-01-08,"2015-01-08 00:00:00",2322,0,169,"1/8/2015","0:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 0:51",5495,"0","0-0"
"338",0,2015-01-08,"2015-01-08 00:30:00",1694,30,169,"1/8/2015","0:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 0:51",6950,"0","0-30"
"339",1,2015-01-08,"2015-01-08 01:00:00",1266,0,170,"1/8/2015","1:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 1:51",7019,"0","1-0"
"340",1,2015-01-08,"2015-01-08 01:30:00",1019,30,170,"1/8/2015","1:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 1:51",6516,"0","1-30"
"341",2,2015-01-08,"2015-01-08 02:00:00",767,0,171,"1/8/2015","2:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 2:51",5828,"0","2-0"
"342",2,2015-01-08,"2015-01-08 02:30:00",631,30,171,"1/8/2015","2:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 2:51",5436,"0","2-30"
"343",3,2015-01-08,"2015-01-08 03:00:00",454,0,172,"1/8/2015","3:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 3:51",4706,"0","3-0"
"344",3,2015-01-08,"2015-01-08 03:30:00",482,30,172,"1/8/2015","3:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 3:51",3905,"0","3-30"
"345",4,2015-01-08,"2015-01-08 04:00:00",511,0,173,"1/8/2015","4:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 4:51",3288,"0","4-0"
"346",4,2015-01-08,"2015-01-08 04:30:00",490,30,173,"1/8/2015","4:51:00",-12.8,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 4:51",2235,"0","4-30"
"347",5,2015-01-08,"2015-01-08 05:00:00",632,0,174,"1/8/2015","5:51:00",-12.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 5:51",1599,"0","5-0"
"348",5,2015-01-08,"2015-01-08 05:30:00",1384,30,174,"1/8/2015","5:51:00",-12.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 5:51",1310,"0","5-30"
"349",6,2015-01-08,"2015-01-08 06:00:00",2239,0,175,"1/8/2015","6:51:00",-12.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 6:51",1100,"0","6-0"
"350",6,2015-01-08,"2015-01-08 06:30:00",4012,30,175,"1/8/2015","6:51:00",-12.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 6:51",1232,"0","6-30"
"351",7,2015-01-08,"2015-01-08 07:00:00",5533,0,176,"1/8/2015","7:51:00",-11.7,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 7:51",1205,"0","7-0"
"352",7,2015-01-08,"2015-01-08 07:30:00",6843,30,176,"1/8/2015","7:51:00",-11.7,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 7:51",1209,"0","7-30"
"353",8,2015-01-08,"2015-01-08 08:00:00",7352,0,177,"1/8/2015","8:51:00",-10.6,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 8:51",1221,"0","8-0"
"354",8,2015-01-08,"2015-01-08 08:30:00",7795,30,177,"1/8/2015","8:51:00",-10.6,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 8:51",1263,"0","8-30"
"355",9,2015-01-08,"2015-01-08 09:00:00",7011,0,178,"1/8/2015","9:51:00",-9.4,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 9:51",1488,"0","9-0"
"356",9,2015-01-08,"2015-01-08 09:30:00",6674,30,178,"1/8/2015","9:51:00",-9.4,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 9:51",1847,"0","9-30"
"357",10,2015-01-08,"2015-01-08 10:00:00",6036,0,179,"1/8/2015","10:51:00",-8.3,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 10:51",2238,"0","10-0"
"358",10,2015-01-08,"2015-01-08 10:30:00",6054,30,179,"1/8/2015","10:51:00",-8.3,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 10:51",2785,"0","10-30"
"359",11,2015-01-08,"2015-01-08 11:00:00",5590,0,180,"1/8/2015","11:51:00",-7.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 11:51",3249,"0","11-0"
"360",11,2015-01-08,"2015-01-08 11:30:00",6220,30,180,"1/8/2015","11:51:00",-7.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 11:51",3810,"0","11-30"
"361",12,2015-01-08,"2015-01-08 12:00:00",6407,0,181,"1/8/2015","12:51:00",-6.1,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 12:51",4155,"0","12-0"
"362",12,2015-01-08,"2015-01-08 12:30:00",6069,30,181,"1/8/2015","12:51:00",-6.1,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 12:51",4364,"0","12-30"
"363",13,2015-01-08,"2015-01-08 13:00:00",5851,0,182,"1/8/2015","13:51:00",-6.1,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 13:51",4367,"0","13-0"
"364",13,2015-01-08,"2015-01-08 13:30:00",6008,30,182,"1/8/2015","13:51:00",-6.1,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 13:51",4476,"0","13-30"
"365",14,2015-01-08,"2015-01-08 14:00:00",6066,0,183,"1/8/2015","14:51:00",-5.6,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 14:51",4483,"0","14-0"
"366",14,2015-01-08,"2015-01-08 14:30:00",6975,30,183,"1/8/2015","14:51:00",-5.6,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 14:51",4630,"0","14-30"
"367",15,2015-01-08,"2015-01-08 15:00:00",7046,0,184,"1/8/2015","15:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 15:51",4674,"0","15-0"
"368",15,2015-01-08,"2015-01-08 15:30:00",6513,30,184,"1/8/2015","15:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 15:51",4689,"0","15-30"
"369",16,2015-01-08,"2015-01-08 16:00:00",5766,0,185,"1/8/2015","16:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 16:51",4474,"0","16-0"
"370",16,2015-01-08,"2015-01-08 16:30:00",5281,30,185,"1/8/2015","16:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 16:51",4107,"0","16-30"
"371",17,2015-01-08,"2015-01-08 17:00:00",6268,0,186,"1/8/2015","17:51:00",-7.2,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 17:51",4475,"0","17-0"
"372",17,2015-01-08,"2015-01-08 17:30:00",7472,30,186,"1/8/2015","17:51:00",-7.2,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 17:51",4589,"0","17-30"
"373",18,2015-01-08,"2015-01-08 18:00:00",8389,0,187,"1/8/2015","18:51:00",-7.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 18:51",4688,"0","18-0"
"374",18,2015-01-08,"2015-01-08 18:30:00",8433,30,187,"1/8/2015","18:51:00",-7.2,16.1,0,"Partly Cloudy","5",1,2,NA,"1/8/2015 18:51",4706,"0","18-30"
"375",19,2015-01-08,"2015-01-08 19:00:00",8279,0,188,"1/8/2015","19:51:00",-7.8,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 19:51",4329,"0","19-0"
"376",19,2015-01-08,"2015-01-08 19:30:00",7894,30,188,"1/8/2015","19:51:00",-7.8,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 19:51",3832,"0","19-30"
"377",20,2015-01-08,"2015-01-08 20:00:00",7490,0,189,"1/8/2015","20:51:00",-7.8,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 20:51",3522,"0","20-0"
"378",20,2015-01-08,"2015-01-08 20:30:00",7171,30,189,"1/8/2015","20:51:00",-7.8,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 20:51",3416,"0","20-30"
"379",21,2015-01-08,"2015-01-08 21:00:00",7070,0,190,"1/8/2015","21:51:00",-7.2,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 21:51",3356,"0","21-0"
"380",21,2015-01-08,"2015-01-08 21:30:00",7078,30,190,"1/8/2015","21:51:00",-7.2,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 21:51",3542,"0","21-30"
"381",22,2015-01-08,"2015-01-08 22:00:00",6737,0,191,"1/8/2015","22:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 22:51",3155,"0","22-0"
"382",22,2015-01-08,"2015-01-08 22:30:00",5891,30,191,"1/8/2015","22:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 22:51",3209,"0","22-30"
"383",23,2015-01-08,"2015-01-08 23:00:00",5017,0,192,"1/8/2015","23:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 23:51",2601,"0","23-0"
"384",23,2015-01-08,"2015-01-08 23:30:00",3848,30,192,"1/8/2015","23:51:00",-6.7,16.1,0,"Overcast","5",1,2,NA,"1/8/2015 23:51",2133,"0","23-30"
"385",0,2015-01-09,"2015-01-09 00:00:00",2936,0,193,"1/9/2015","0:51:00",-5.6,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 0:51",1840,"0","0-0"
"386",0,2015-01-09,"2015-01-09 00:30:00",2296,30,193,"1/9/2015","0:51:00",-5.6,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 0:51",1706,"0","0-30"
"387",1,2015-01-09,"2015-01-09 01:00:00",1746,0,194,"1/9/2015","1:51:00",-4.4,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 1:51",1283,"0","1-0"
"388",1,2015-01-09,"2015-01-09 01:30:00",1248,30,194,"1/9/2015","1:51:00",-4.4,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 1:51",957,"0","1-30"
"389",2,2015-01-09,"2015-01-09 02:00:00",1087,0,195,"1/9/2015","2:51:00",-2.8,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 2:51",786,"0","2-0"
"390",2,2015-01-09,"2015-01-09 02:30:00",857,30,195,"1/9/2015","2:51:00",-2.8,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 2:51",609,"0","2-30"
"391",3,2015-01-09,"2015-01-09 03:00:00",724,0,196,"1/9/2015","3:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 3:51",535,"0","3-0"
"392",3,2015-01-09,"2015-01-09 03:30:00",603,30,196,"1/9/2015","3:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 3:51",478,"0","3-30"
"393",4,2015-01-09,"2015-01-09 04:00:00",582,0,197,"1/9/2015","4:51:00",-1.7,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 4:51",517,"0","4-0"
"394",4,2015-01-09,"2015-01-09 04:30:00",602,30,197,"1/9/2015","4:51:00",-1.7,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 4:51",465,"0","4-30"
"395",5,2015-01-09,"2015-01-09 05:00:00",665,0,198,"1/9/2015","5:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 5:51",505,"0","5-0"
"396",5,2015-01-09,"2015-01-09 05:30:00",1318,30,198,"1/9/2015","5:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 5:51",719,"0","5-30"
"397",6,2015-01-09,"2015-01-09 06:00:00",2019,0,199,"1/9/2015","6:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 6:51",1157,"0","6-0"
"398",6,2015-01-09,"2015-01-09 06:30:00",3749,30,199,"1/9/2015","6:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 6:51",1749,"0","6-30"
"399",7,2015-01-09,"2015-01-09 07:00:00",4862,0,200,"1/9/2015","7:11:00",-2,8,0,"Snow","6",1,2,NA,"1/9/2015 7:11",1815,"0","7-0"
"400",7,2015-01-09,"2015-01-09 07:30:00",4964,30,200,"1/9/2015","7:11:00",-2,8,0,"Snow","6",1,2,NA,"1/9/2015 7:11",2285,"0","7-30"
"401",8,2015-01-09,"2015-01-09 08:00:00",4966,0,201,"1/9/2015","8:51:00",-3.9,0.8,0.5,"Snow","6",1,2,NA,"1/9/2015 8:51",2665,"0","8-0"
"402",8,2015-01-09,"2015-01-09 08:30:00",5304,30,201,"1/9/2015","8:51:00",-3.9,0.8,0.5,"Snow","6",1,2,NA,"1/9/2015 8:51",3228,"0","8-30"
"403",9,2015-01-09,"2015-01-09 09:00:00",5506,0,202,"1/9/2015","9:02:00",-4,6.4,0,"Snow","6",1,2,NA,"1/9/2015 9:02",3489,"0","9-0"
"404",9,2015-01-09,"2015-01-09 09:30:00",5430,30,202,"1/9/2015","9:02:00",-4,6.4,0,"Snow","6",1,2,NA,"1/9/2015 9:02",3799,"0","9-30"
"405",10,2015-01-09,"2015-01-09 10:00:00",5258,0,203,"1/9/2015","10:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 10:51",4104,"0","10-0"
"406",10,2015-01-09,"2015-01-09 10:30:00",5450,30,203,"1/9/2015","10:51:00",-2.2,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 10:51",4519,"0","10-30"
"407",11,2015-01-09,"2015-01-09 11:00:00",5304,0,204,"1/9/2015","11:51:00",-1.7,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 11:51",4575,"0","11-0"
"408",11,2015-01-09,"2015-01-09 11:30:00",5674,30,204,"1/9/2015","11:51:00",-1.7,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 11:51",5070,"0","11-30"
"409",12,2015-01-09,"2015-01-09 12:00:00",5822,0,205,"1/9/2015","12:51:00",0,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 12:51",5293,"0","12-0"
"410",12,2015-01-09,"2015-01-09 12:30:00",5898,30,205,"1/9/2015","12:51:00",0,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 12:51",5492,"0","12-30"
"411",13,2015-01-09,"2015-01-09 13:00:00",5716,0,206,"1/9/2015","13:51:00",0.6,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 13:51",5207,"0","13-0"
"412",13,2015-01-09,"2015-01-09 13:30:00",5841,30,206,"1/9/2015","13:51:00",0.6,16.1,0,"Overcast","6",1,2,NA,"1/9/2015 13:51",5413,"0","13-30"
"413",14,2015-01-09,"2015-01-09 14:00:00",5986,0,207,"1/9/2015","14:51:00",0.6,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 14:51",5501,"0","14-0"
"414",14,2015-01-09,"2015-01-09 14:30:00",6499,30,207,"1/9/2015","14:51:00",0.6,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 14:51",5587,"0","14-30"
"415",15,2015-01-09,"2015-01-09 15:00:00",6346,0,208,"1/9/2015","15:51:00",0,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 15:51",5594,"0","15-0"
"416",15,2015-01-09,"2015-01-09 15:30:00",5920,30,208,"1/9/2015","15:51:00",0,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 15:51",5703,"0","15-30"
"417",16,2015-01-09,"2015-01-09 16:00:00",5564,0,209,"1/9/2015","16:51:00",0,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 16:51",5216,"0","16-0"
"418",16,2015-01-09,"2015-01-09 16:30:00",5205,30,209,"1/9/2015","16:51:00",0,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 16:51",4790,"0","16-30"
"419",17,2015-01-09,"2015-01-09 17:00:00",6290,0,210,"1/9/2015","17:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 17:51",5250,"0","17-0"
"420",17,2015-01-09,"2015-01-09 17:30:00",7557,30,210,"1/9/2015","17:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 17:51",6061,"0","17-30"
"421",18,2015-01-09,"2015-01-09 18:00:00",8271,0,211,"1/9/2015","18:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 18:51",6207,"0","18-0"
"422",18,2015-01-09,"2015-01-09 18:30:00",8407,30,211,"1/9/2015","18:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 18:51",6292,"0","18-30"
"423",19,2015-01-09,"2015-01-09 19:00:00",8262,0,212,"1/9/2015","19:51:00",-1.7,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 19:51",6276,"0","19-0"
"424",19,2015-01-09,"2015-01-09 19:30:00",7983,30,212,"1/9/2015","19:51:00",-1.7,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 19:51",5596,"0","19-30"
"425",20,2015-01-09,"2015-01-09 20:00:00",7172,0,213,"1/9/2015","20:51:00",-2.2,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 20:51",4758,"0","20-0"
"426",20,2015-01-09,"2015-01-09 20:30:00",6377,30,213,"1/9/2015","20:51:00",-2.2,16.1,0,"Partly Cloudy","6",1,2,NA,"1/9/2015 20:51",4530,"0","20-30"
"427",21,2015-01-09,"2015-01-09 21:00:00",6382,0,214,"1/9/2015","21:51:00",-2.8,16.1,0,"Clear","6",1,2,NA,"1/9/2015 21:51",4462,"0","21-0"
"428",21,2015-01-09,"2015-01-09 21:30:00",6365,30,214,"1/9/2015","21:51:00",-2.8,16.1,0,"Clear","6",1,2,NA,"1/9/2015 21:51",4587,"0","21-30"
"429",22,2015-01-09,"2015-01-09 22:00:00",6451,0,215,"1/9/2015","22:51:00",-3.9,16.1,0,"Clear","6",1,2,NA,"1/9/2015 22:51",5054,"0","22-0"
"430",22,2015-01-09,"2015-01-09 22:30:00",6360,30,215,"1/9/2015","22:51:00",-3.9,16.1,0,"Clear","6",1,2,NA,"1/9/2015 22:51",5031,"0","22-30"
"431",23,2015-01-09,"2015-01-09 23:00:00",5791,0,216,"1/9/2015","23:51:00",-4.4,16.1,0,"Clear","6",1,2,NA,"1/9/2015 23:51",4298,"0","23-0"
"432",23,2015-01-09,"2015-01-09 23:30:00",5354,30,216,"1/9/2015","23:51:00",-4.4,16.1,0,"Clear","6",1,2,NA,"1/9/2015 23:51",4092,"0","23-30"
"433",0,2015-01-10,"2015-01-10 00:00:00",5037,0,217,"1/10/2015","0:51:00",-5,16.1,0,"Clear","7",1,2,NA,"1/10/2015 0:51",3664,"0","0-0"
"434",0,2015-01-10,"2015-01-10 00:30:00",4247,30,217,"1/10/2015","0:51:00",-5,16.1,0,"Clear","7",1,2,NA,"1/10/2015 0:51",3311,"0","0-30"
"435",1,2015-01-10,"2015-01-10 01:00:00",3536,0,218,"1/10/2015","1:51:00",-5.6,16.1,0,"Clear","7",1,2,NA,"1/10/2015 1:51",2858,"0","1-0"
"436",1,2015-01-10,"2015-01-10 01:30:00",2729,30,218,"1/10/2015","1:51:00",-5.6,16.1,0,"Clear","7",1,2,NA,"1/10/2015 1:51",2399,"0","1-30"
"437",2,2015-01-10,"2015-01-10 02:00:00",2439,0,219,"1/10/2015","2:51:00",-6.1,16.1,0,"Clear","7",1,2,NA,"1/10/2015 2:51",1948,"0","2-0"
"438",2,2015-01-10,"2015-01-10 02:30:00",1986,30,219,"1/10/2015","2:51:00",-6.1,16.1,0,"Clear","7",1,2,NA,"1/10/2015 2:51",1665,"0","2-30"
"439",3,2015-01-10,"2015-01-10 03:00:00",1569,0,220,"1/10/2015","3:51:00",-6.7,16.1,0,"Clear","7",1,2,NA,"1/10/2015 3:51",1466,"0","3-0"
"440",3,2015-01-10,"2015-01-10 03:30:00",1496,30,220,"1/10/2015","3:51:00",-6.7,16.1,0,"Clear","7",1,2,NA,"1/10/2015 3:51",1320,"0","3-30"
"441",4,2015-01-10,"2015-01-10 04:00:00",1517,0,221,"1/10/2015","4:51:00",-7.2,16.1,0,"Clear","7",1,2,NA,"1/10/2015 4:51",1337,"0","4-0"
"442",4,2015-01-10,"2015-01-10 04:30:00",878,30,221,"1/10/2015","4:51:00",-7.2,16.1,0,"Clear","7",1,2,NA,"1/10/2015 4:51",832,"0","4-30"
"443",5,2015-01-10,"2015-01-10 05:00:00",652,0,222,"1/10/2015","5:51:00",-7.2,16.1,0,"Clear","7",1,2,NA,"1/10/2015 5:51",644,"0","5-0"
"444",5,2015-01-10,"2015-01-10 05:30:00",700,30,222,"1/10/2015","5:51:00",-7.2,16.1,0,"Clear","7",1,2,NA,"1/10/2015 5:51",626,"0","5-30"
"445",6,2015-01-10,"2015-01-10 06:00:00",846,0,223,"1/10/2015","6:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 6:51",707,"0","6-0"
"446",6,2015-01-10,"2015-01-10 06:30:00",1306,30,223,"1/10/2015","6:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 6:51",1024,"0","6-30"
"447",7,2015-01-10,"2015-01-10 07:00:00",1586,0,224,"1/10/2015","7:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 7:51",1044,"0","7-0"
"448",7,2015-01-10,"2015-01-10 07:30:00",2330,30,224,"1/10/2015","7:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 7:51",1507,"0","7-30"
"449",8,2015-01-10,"2015-01-10 08:00:00",2455,0,225,"1/10/2015","8:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 8:51",1555,"0","8-0"
"450",8,2015-01-10,"2015-01-10 08:30:00",3507,30,225,"1/10/2015","8:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 8:51",2391,"0","8-30"
"451",9,2015-01-10,"2015-01-10 09:00:00",4314,0,226,"1/10/2015","9:51:00",-7.2,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 9:51",2755,"0","9-0"
"452",9,2015-01-10,"2015-01-10 09:30:00",5313,30,226,"1/10/2015","9:51:00",-7.2,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 9:51",3576,"0","9-30"
"453",10,2015-01-10,"2015-01-10 10:00:00",5361,0,227,"1/10/2015","10:51:00",-6.7,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 10:51",3690,"0","10-0"
"454",10,2015-01-10,"2015-01-10 10:30:00",6137,30,227,"1/10/2015","10:51:00",-6.7,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 10:51",4266,"0","10-30"
"455",11,2015-01-10,"2015-01-10 11:00:00",6449,0,228,"1/10/2015","11:51:00",-6.1,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 11:51",4610,"0","11-0"
"456",11,2015-01-10,"2015-01-10 11:30:00",6957,30,228,"1/10/2015","11:51:00",-6.1,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 11:51",5240,"0","11-30"
"457",12,2015-01-10,"2015-01-10 12:00:00",7221,0,229,"1/10/2015","12:51:00",-5.6,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 12:51",5618,"0","12-0"
"458",12,2015-01-10,"2015-01-10 12:30:00",7464,30,229,"1/10/2015","12:51:00",-5.6,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 12:51",6326,"0","12-30"
"459",13,2015-01-10,"2015-01-10 13:00:00",7202,0,230,"1/10/2015","13:51:00",-5,16.1,0,"Clear","7",1,2,NA,"1/10/2015 13:51",6549,"0","13-0"
"460",13,2015-01-10,"2015-01-10 13:30:00",6989,30,230,"1/10/2015","13:51:00",-5,16.1,0,"Clear","7",1,2,NA,"1/10/2015 13:51",6538,"0","13-30"
"461",14,2015-01-10,"2015-01-10 14:00:00",6544,0,231,"1/10/2015","14:51:00",-4.4,16.1,0,"Clear","7",1,2,NA,"1/10/2015 14:51",6425,"0","14-0"
"462",14,2015-01-10,"2015-01-10 14:30:00",6952,30,231,"1/10/2015","14:51:00",-4.4,16.1,0,"Clear","7",1,2,NA,"1/10/2015 14:51",6496,"0","14-30"
"463",15,2015-01-10,"2015-01-10 15:00:00",7048,0,232,"1/10/2015","15:51:00",-5,16.1,0,"Clear","7",1,2,NA,"1/10/2015 15:51",6460,"0","15-0"
"464",15,2015-01-10,"2015-01-10 15:30:00",7223,30,232,"1/10/2015","15:51:00",-5,16.1,0,"Clear","7",1,2,NA,"1/10/2015 15:51",6217,"0","15-30"
"465",16,2015-01-10,"2015-01-10 16:00:00",6819,0,233,"1/10/2015","16:51:00",-5.6,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 16:51",5858,"0","16-0"
"466",16,2015-01-10,"2015-01-10 16:30:00",5956,30,233,"1/10/2015","16:51:00",-5.6,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 16:51",5021,"0","16-30"
"467",17,2015-01-10,"2015-01-10 17:00:00",6181,0,234,"1/10/2015","17:51:00",-6.1,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 17:51",5586,"0","17-0"
"468",17,2015-01-10,"2015-01-10 17:30:00",7673,30,234,"1/10/2015","17:51:00",-6.1,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 17:51",6697,"0","17-30"
"469",18,2015-01-10,"2015-01-10 18:00:00",8186,0,235,"1/10/2015","18:51:00",-6.1,16.1,0,"Clear","7",1,2,NA,"1/10/2015 18:51",6733,"0","18-0"
"470",18,2015-01-10,"2015-01-10 18:30:00",8164,30,235,"1/10/2015","18:51:00",-6.1,16.1,0,"Clear","7",1,2,NA,"1/10/2015 18:51",7016,"0","18-30"
"471",19,2015-01-10,"2015-01-10 19:00:00",8018,0,236,"1/10/2015","19:51:00",-6.7,16.1,0,"Clear","7",1,2,NA,"1/10/2015 19:51",7115,"0","19-0"
"472",19,2015-01-10,"2015-01-10 19:30:00",7459,30,236,"1/10/2015","19:51:00",-6.7,16.1,0,"Clear","7",1,2,NA,"1/10/2015 19:51",6427,"0","19-30"
"473",20,2015-01-10,"2015-01-10 20:00:00",7004,0,237,"1/10/2015","20:51:00",-6.7,16.1,0,"Clear","7",1,2,NA,"1/10/2015 20:51",4999,"0","20-0"
"474",20,2015-01-10,"2015-01-10 20:30:00",6241,30,237,"1/10/2015","20:51:00",-6.7,16.1,0,"Clear","7",1,2,NA,"1/10/2015 20:51",4636,"0","20-30"
"475",21,2015-01-10,"2015-01-10 21:00:00",5981,0,238,"1/10/2015","21:51:00",-7.2,16.1,0,"Clear","7",1,2,NA,"1/10/2015 21:51",5008,"0","21-0"
"476",21,2015-01-10,"2015-01-10 21:30:00",6272,30,238,"1/10/2015","21:51:00",-7.2,16.1,0,"Clear","7",1,2,NA,"1/10/2015 21:51",4985,"0","21-30"
"477",22,2015-01-10,"2015-01-10 22:00:00",6477,0,239,"1/10/2015","22:51:00",-7.2,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 22:51",5229,"0","22-0"
"478",22,2015-01-10,"2015-01-10 22:30:00",6670,30,239,"1/10/2015","22:51:00",-7.2,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 22:51",5255,"0","22-30"
"479",23,2015-01-10,"2015-01-10 23:00:00",6446,0,240,"1/10/2015","23:51:00",-6.7,16.1,0,"Partly Cloudy","7",1,2,NA,"1/10/2015 23:51",4695,"0","23-0"
