"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"953",20,2015-01-20,2015-01-20 20:00:00,5104,0,477,"1/20/2015","20:51:00",3.3,16.1,0,"Overcast","3",1,4,NA,"1/20/2015 20:51",5785,"0","20-0"
"954",20,2015-01-20,2015-01-20 20:30:00,4739,30,477,"1/20/2015","20:51:00",3.3,16.1,0,"Overcast","3",1,4,NA,"1/20/2015 20:51",5785,"0","20-30"
"955",21,2015-01-20,2015-01-20 21:00:00,5168,0,478,"1/20/2015","21:51:00",2.2,16.1,0,"Scattered Clouds","3",1,4,NA,"1/20/2015 21:51",5712,"0","21-0"
"956",21,2015-01-20,2015-01-20 21:30:00,5024,30,478,"1/20/2015","21:51:00",2.2,16.1,0,"Scattered Clouds","3",1,4,NA,"1/20/2015 21:51",6024,"0","21-30"
"957",22,2015-01-20,2015-01-20 22:00:00,5071,0,479,"1/20/2015","22:51:00",1.7,16.1,0,"Partly Cloudy","3",1,4,NA,"1/20/2015 22:51",5565,"0","22-0"
"958",22,2015-01-20,2015-01-20 22:30:00,4392,30,479,"1/20/2015","22:51:00",1.7,16.1,0,"Partly Cloudy","3",1,4,NA,"1/20/2015 22:51",4964,"0","22-30"
"959",23,2015-01-20,2015-01-20 23:00:00,3825,0,480,"1/20/2015","23:51:00",0,16.1,0,"Partly Cloudy","3",1,4,NA,"1/20/2015 23:51",4395,"0","23-0"
"960",23,2015-01-20,2015-01-20 23:30:00,3058,30,480,"1/20/2015","23:51:00",0,16.1,0,"Partly Cloudy","3",1,4,NA,"1/20/2015 23:51",3619,"0","23-30"
"961",0,2015-01-21,2015-01-21 00:00:00,2692,0,481,"1/21/2015","0:51:00",-0.6,16.1,0,"Clear","4",1,4,NA,"1/21/2015 0:51",3123,"0","0-0"
"962",0,2015-01-21,2015-01-21 00:30:00,1989,30,481,"1/21/2015","0:51:00",-0.6,16.1,0,"Clear","4",1,4,NA,"1/21/2015 0:51",2399,"0","0-30"
"963",1,2015-01-21,2015-01-21 01:00:00,1613,0,482,"1/21/2015","1:51:00",-1.7,16.1,0,"Clear","4",1,4,NA,"1/21/2015 1:51",1872,"0","1-0"
"964",1,2015-01-21,2015-01-21 01:30:00,1308,30,482,"1/21/2015","1:51:00",-1.7,16.1,0,"Clear","4",1,4,NA,"1/21/2015 1:51",1472,"0","1-30"
"965",2,2015-01-21,2015-01-21 02:00:00,1067,0,483,"1/21/2015","2:51:00",-1.7,16.1,0,"Clear","4",1,4,NA,"1/21/2015 2:51",1254,"0","2-0"
"966",2,2015-01-21,2015-01-21 02:30:00,883,30,483,"1/21/2015","2:51:00",-1.7,16.1,0,"Clear","4",1,4,NA,"1/21/2015 2:51",947,"0","2-30"
"967",3,2015-01-21,2015-01-21 03:00:00,766,0,484,"1/21/2015","3:51:00",-1.7,16.1,0,"Scattered Clouds","4",1,4,NA,"1/21/2015 3:51",893,"0","3-0"
"968",3,2015-01-21,2015-01-21 03:30:00,607,30,484,"1/21/2015","3:51:00",-1.7,16.1,0,"Scattered Clouds","4",1,4,NA,"1/21/2015 3:51",744,"0","3-30"
"969",4,2015-01-21,2015-01-21 04:00:00,626,0,485,"1/21/2015","4:51:00",-2.8,16.1,0,"Scattered Clouds","4",1,4,NA,"1/21/2015 4:51",699,"0","4-0"
"970",4,2015-01-21,2015-01-21 04:30:00,544,30,485,"1/21/2015","4:51:00",-2.8,16.1,0,"Scattered Clouds","4",1,4,NA,"1/21/2015 4:51",535,"0","4-30"
"971",5,2015-01-21,2015-01-21 05:00:00,510,0,486,"1/21/2015","5:51:00",-3.3,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 5:51",500,"0","5-0"
"972",5,2015-01-21,2015-01-21 05:30:00,979,30,486,"1/21/2015","5:51:00",-3.3,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 5:51",1006,"0","5-30"
"973",6,2015-01-21,2015-01-21 06:00:00,1474,0,487,"1/21/2015","6:51:00",-3.3,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 6:51",1443,"0","6-0"
"974",6,2015-01-21,2015-01-21 06:30:00,2730,30,487,"1/21/2015","6:51:00",-3.3,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 6:51",2731,"0","6-30"
"975",7,2015-01-21,2015-01-21 07:00:00,3321,0,488,"1/21/2015","7:51:00",-2.8,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 7:51",3427,"0","7-0"
"976",7,2015-01-21,2015-01-21 07:30:00,3974,30,488,"1/21/2015","7:51:00",-2.8,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 7:51",4268,"0","7-30"
"977",8,2015-01-21,2015-01-21 08:00:00,4369,0,489,"1/21/2015","8:51:00",-1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 8:51",4586,"0","8-0"
"978",8,2015-01-21,2015-01-21 08:30:00,4768,30,489,"1/21/2015","8:51:00",-1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 8:51",4825,"0","8-30"
"979",9,2015-01-21,2015-01-21 09:00:00,4539,0,490,"1/21/2015","9:51:00",-1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 9:51",4710,"0","9-0"
"980",9,2015-01-21,2015-01-21 09:30:00,4184,30,490,"1/21/2015","9:51:00",-1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 9:51",4398,"0","9-30"
"981",10,2015-01-21,2015-01-21 10:00:00,3601,0,491,"1/21/2015","10:51:00",0,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 10:51",3692,"0","10-0"
"982",10,2015-01-21,2015-01-21 10:30:00,3498,30,491,"1/21/2015","10:51:00",0,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 10:51",3618,"0","10-30"
"983",11,2015-01-21,2015-01-21 11:00:00,3169,0,492,"1/21/2015","11:51:00",0.6,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 11:51",3269,"0","11-0"
"984",11,2015-01-21,2015-01-21 11:30:00,3389,30,492,"1/21/2015","11:51:00",0.6,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 11:51",3653,"0","11-30"
"985",12,2015-01-21,2015-01-21 12:00:00,3406,0,493,"1/21/2015","12:51:00",1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 12:51",3539,"0","12-0"
"986",12,2015-01-21,2015-01-21 12:30:00,3290,30,493,"1/21/2015","12:51:00",1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 12:51",3331,"0","12-30"
"987",13,2015-01-21,2015-01-21 13:00:00,3191,0,494,"1/21/2015","13:51:00",2.8,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 13:51",3364,"0","13-0"
"988",13,2015-01-21,2015-01-21 13:30:00,3524,30,494,"1/21/2015","13:51:00",2.8,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 13:51",3569,"0","13-30"
"989",14,2015-01-21,2015-01-21 14:00:00,3510,0,495,"1/21/2015","14:51:00",2.2,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 14:51",3707,"0","14-0"
"990",14,2015-01-21,2015-01-21 14:30:00,3575,30,495,"1/21/2015","14:51:00",2.2,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 14:51",3693,"0","14-30"
"991",15,2015-01-21,2015-01-21 15:00:00,3478,0,496,"1/21/2015","15:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 15:51",3531,"0","15-0"
"992",15,2015-01-21,2015-01-21 15:30:00,3184,30,496,"1/21/2015","15:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 15:51",3234,"0","15-30"
"993",16,2015-01-21,2015-01-21 16:00:00,2973,0,497,"1/21/2015","16:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 16:51",2805,"0","16-0"
"994",16,2015-01-21,2015-01-21 16:30:00,2764,30,497,"1/21/2015","16:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 16:51",2671,"0","16-30"
"995",17,2015-01-21,2015-01-21 17:00:00,3336,0,498,"1/21/2015","17:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 17:51",3222,"0","17-0"
"996",17,2015-01-21,2015-01-21 17:30:00,4099,30,498,"1/21/2015","17:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 17:51",3920,"0","17-30"
"997",18,2015-01-21,2015-01-21 18:00:00,4884,0,499,"1/21/2015","18:51:00",1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 18:51",4750,"0","18-0"
"998",18,2015-01-21,2015-01-21 18:30:00,5186,30,499,"1/21/2015","18:51:00",1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 18:51",5305,"0","18-30"
"999",19,2015-01-21,2015-01-21 19:00:00,5369,0,500,"1/21/2015","19:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 19:51",5535,"0","19-0"
"1000",19,2015-01-21,2015-01-21 19:30:00,5346,30,500,"1/21/2015","19:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 19:51",5856,"0","19-30"
"1001",20,2015-01-21,2015-01-21 20:00:00,5472,0,501,"1/21/2015","20:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 20:51",5481,"0","20-0"
"1002",20,2015-01-21,2015-01-21 20:30:00,5314,30,501,"1/21/2015","20:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 20:51",5478,"0","20-30"
"1003",21,2015-01-21,2015-01-21 21:00:00,5555,0,502,"1/21/2015","21:51:00",1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 21:51",5753,"0","21-0"
"1004",21,2015-01-21,2015-01-21 21:30:00,5582,30,502,"1/21/2015","21:51:00",1.7,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 21:51",5779,"0","21-30"
"1005",22,2015-01-21,2015-01-21 22:00:00,5563,0,503,"1/21/2015","22:51:00",1.1,14.5,0,"Snow","4",1,4,NA,"1/21/2015 22:51",6019,"0","22-0"
"1006",22,2015-01-21,2015-01-21 22:30:00,5199,30,503,"1/21/2015","22:51:00",1.1,14.5,0,"Snow","4",1,4,NA,"1/21/2015 22:51",5250,"0","22-30"
"1007",23,2015-01-21,2015-01-21 23:00:00,4501,0,504,"1/21/2015","23:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 23:51",4684,"0","23-0"
"1008",23,2015-01-21,2015-01-21 23:30:00,3685,30,504,"1/21/2015","23:51:00",1.1,16.1,0,"Overcast","4",1,4,NA,"1/21/2015 23:51",4181,"0","23-30"
"1009",0,2015-01-22,2015-01-22 00:00:00,3096,0,505,"1/22/2015","0:51:00",1.1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 0:51",3276,"0","0-0"
"1010",0,2015-01-22,2015-01-22 00:30:00,2428,30,505,"1/22/2015","0:51:00",1.1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 0:51",2465,"0","0-30"
"1011",1,2015-01-22,2015-01-22 01:00:00,1953,0,506,"1/22/2015","1:51:00",1.1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 1:51",1959,"0","1-0"
"1012",1,2015-01-22,2015-01-22 01:30:00,1495,30,506,"1/22/2015","1:51:00",1.1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 1:51",1583,"0","1-30"
"1013",2,2015-01-22,2015-01-22 02:00:00,1194,0,507,"1/22/2015","2:23:00",1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 2:23",1260,"0","2-0"
"1014",2,2015-01-22,2015-01-22 02:30:00,883,30,507,"1/22/2015","2:23:00",1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 2:23",1006,"0","2-30"
"1015",3,2015-01-22,2015-01-22 03:00:00,746,0,508,"1/22/2015","3:51:00",1.1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 3:51",857,"0","3-0"
"1016",3,2015-01-22,2015-01-22 03:30:00,656,30,508,"1/22/2015","3:51:00",1.1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 3:51",708,"0","3-30"
"1017",4,2015-01-22,2015-01-22 04:00:00,651,0,509,"1/22/2015","4:51:00",0.6,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 4:51",695,"0","4-0"
"1018",4,2015-01-22,2015-01-22 04:30:00,530,30,509,"1/22/2015","4:51:00",0.6,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 4:51",562,"0","4-30"
"1019",5,2015-01-22,2015-01-22 05:00:00,525,0,510,"1/22/2015","5:51:00",0.6,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 5:51",551,"0","5-0"
"1020",5,2015-01-22,2015-01-22 05:30:00,919,30,510,"1/22/2015","5:51:00",0.6,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 5:51",989,"0","5-30"
"1021",6,2015-01-22,2015-01-22 06:00:00,1468,0,511,"1/22/2015","6:51:00",0.6,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 6:51",1500,"0","6-0"
"1022",6,2015-01-22,2015-01-22 06:30:00,2772,30,511,"1/22/2015","6:51:00",0.6,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 6:51",2863,"0","6-30"
"1023",7,2015-01-22,2015-01-22 07:00:00,3301,0,512,"1/22/2015","7:21:00",1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 7:21",3441,"0","7-0"
"1024",7,2015-01-22,2015-01-22 07:30:00,4165,30,512,"1/22/2015","7:21:00",1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 7:21",4173,"0","7-30"
"1025",8,2015-01-22,2015-01-22 08:00:00,4458,0,513,"1/22/2015","8:44:00",1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 8:44",4490,"0","8-0"
"1026",8,2015-01-22,2015-01-22 08:30:00,4767,30,513,"1/22/2015","8:44:00",1,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 8:44",4811,"0","8-30"
"1027",9,2015-01-22,2015-01-22 09:00:00,4422,0,514,"1/22/2015","9:51:00",1.7,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 9:51",4644,"0","9-0"
"1028",9,2015-01-22,2015-01-22 09:30:00,4266,30,514,"1/22/2015","9:51:00",1.7,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 9:51",4355,"0","9-30"
"1029",10,2015-01-22,2015-01-22 10:00:00,3641,0,515,"1/22/2015","10:51:00",2.2,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 10:51",3729,"0","10-0"
"1030",10,2015-01-22,2015-01-22 10:30:00,3499,30,515,"1/22/2015","10:51:00",2.2,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 10:51",3623,"0","10-30"
"1031",11,2015-01-22,2015-01-22 11:00:00,3242,0,516,"1/22/2015","11:51:00",2.8,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 11:51",3310,"0","11-0"
"1032",11,2015-01-22,2015-01-22 11:30:00,3498,30,516,"1/22/2015","11:51:00",2.8,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 11:51",3645,"0","11-30"
"1033",12,2015-01-22,2015-01-22 12:00:00,3529,0,517,"1/22/2015","12:51:00",3.3,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 12:51",3543,"0","12-0"
"1034",12,2015-01-22,2015-01-22 12:30:00,3401,30,517,"1/22/2015","12:51:00",3.3,16.1,0,"Overcast","5",1,4,NA,"1/22/2015 12:51",3374,"0","12-30"
"1035",13,2015-01-22,2015-01-22 13:00:00,3153,0,518,"1/22/2015","13:51:00",3.9,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 13:51",3274,"0","13-0"
"1036",13,2015-01-22,2015-01-22 13:30:00,3549,30,518,"1/22/2015","13:51:00",3.9,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 13:51",3707,"0","13-30"
"1037",14,2015-01-22,2015-01-22 14:00:00,3522,0,519,"1/22/2015","14:51:00",4.4,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 14:51",3567,"0","14-0"
"1038",14,2015-01-22,2015-01-22 14:30:00,3634,30,519,"1/22/2015","14:51:00",4.4,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 14:51",3714,"0","14-30"
"1039",15,2015-01-22,2015-01-22 15:00:00,3503,0,520,"1/22/2015","15:51:00",4.4,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 15:51",3664,"0","15-0"
"1040",15,2015-01-22,2015-01-22 15:30:00,3247,30,520,"1/22/2015","15:51:00",4.4,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 15:51",3260,"0","15-30"
"1041",16,2015-01-22,2015-01-22 16:00:00,2934,0,521,"1/22/2015","16:51:00",3.3,16.1,0,"Partly Cloudy","5",1,4,NA,"1/22/2015 16:51",2938,"0","16-0"
"1042",16,2015-01-22,2015-01-22 16:30:00,2800,30,521,"1/22/2015","16:51:00",3.3,16.1,0,"Partly Cloudy","5",1,4,NA,"1/22/2015 16:51",2682,"0","16-30"
"1043",17,2015-01-22,2015-01-22 17:00:00,3379,0,522,"1/22/2015","17:51:00",3.3,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 17:51",3241,"0","17-0"
"1044",17,2015-01-22,2015-01-22 17:30:00,4156,30,522,"1/22/2015","17:51:00",3.3,16.1,0,"Scattered Clouds","5",1,4,NA,"1/22/2015 17:51",4017,"0","17-30"
"1045",18,2015-01-22,2015-01-22 18:00:00,4907,0,523,"1/22/2015","18:51:00",3.3,16.1,0,"Partly Cloudy","5",1,4,NA,"1/22/2015 18:51",4761,"0","18-0"
"1046",18,2015-01-22,2015-01-22 18:30:00,5516,30,523,"1/22/2015","18:51:00",3.3,16.1,0,"Partly Cloudy","5",1,4,NA,"1/22/2015 18:51",5335,"0","18-30"
"1047",19,2015-01-22,2015-01-22 19:00:00,5822,0,524,"1/22/2015","19:51:00",2.2,16.1,0,"Partly Cloudy","5",1,4,NA,"1/22/2015 19:51",5776,"0","19-0"
"1048",19,2015-01-22,2015-01-22 19:30:00,6235,30,524,"1/22/2015","19:51:00",2.2,16.1,0,"Partly Cloudy","5",1,4,NA,"1/22/2015 19:51",5957,"0","19-30"
"1049",20,2015-01-22,2015-01-22 20:00:00,6050,0,525,"1/22/2015","20:51:00",1.7,16.1,0,"Clear","5",1,4,NA,"1/22/2015 20:51",5992,"0","20-0"
"1050",20,2015-01-22,2015-01-22 20:30:00,5849,30,525,"1/22/2015","20:51:00",1.7,16.1,0,"Clear","5",1,4,NA,"1/22/2015 20:51",5856,"0","20-30"
"1051",21,2015-01-22,2015-01-22 21:00:00,6219,0,526,"1/22/2015","21:51:00",0.6,16.1,0,"Clear","5",1,4,NA,"1/22/2015 21:51",6014,"0","21-0"
"1052",21,2015-01-22,2015-01-22 21:30:00,6357,30,526,"1/22/2015","21:51:00",0.6,16.1,0,"Clear","5",1,4,NA,"1/22/2015 21:51",6038,"0","21-30"
"1053",22,2015-01-22,2015-01-22 22:00:00,6424,0,527,"1/22/2015","22:51:00",0,16.1,0,"Clear","5",1,4,NA,"1/22/2015 22:51",6277,"0","22-0"
"1054",22,2015-01-22,2015-01-22 22:30:00,6285,30,527,"1/22/2015","22:51:00",0,16.1,0,"Clear","5",1,4,NA,"1/22/2015 22:51",6342,"0","22-30"
"1055",23,2015-01-22,2015-01-22 23:00:00,6385,0,528,"1/22/2015","23:51:00",-0.6,16.1,0,"Clear","5",1,4,NA,"1/22/2015 23:51",5738,"0","23-0"
"1056",23,2015-01-22,2015-01-22 23:30:00,5351,30,528,"1/22/2015","23:51:00",-0.6,16.1,0,"Clear","5",1,4,NA,"1/22/2015 23:51",5429,"0","23-30"
"1057",0,2015-01-23,2015-01-23 00:00:00,4750,0,529,"1/23/2015","0:51:00",-0.6,16.1,0,"Clear","6",1,4,NA,"1/23/2015 0:51",4708,"0","0-0"
"1058",0,2015-01-23,2015-01-23 00:30:00,3814,30,529,"1/23/2015","0:51:00",-0.6,16.1,0,"Clear","6",1,4,NA,"1/23/2015 0:51",3751,"0","0-30"
"1059",1,2015-01-23,2015-01-23 01:00:00,3061,0,530,"1/23/2015","1:51:00",-0.6,16.1,0,"Clear","6",1,4,NA,"1/23/2015 1:51",2965,"0","1-0"
"1060",1,2015-01-23,2015-01-23 01:30:00,2472,30,530,"1/23/2015","1:51:00",-0.6,16.1,0,"Clear","6",1,4,NA,"1/23/2015 1:51",2365,"0","1-30"
"1061",2,2015-01-23,2015-01-23 02:00:00,2173,0,531,"1/23/2015","2:51:00",-1.1,16.1,0,"Clear","6",1,4,NA,"1/23/2015 2:51",2012,"0","2-0"
"1062",2,2015-01-23,2015-01-23 02:30:00,1787,30,531,"1/23/2015","2:51:00",-1.1,16.1,0,"Clear","6",1,4,NA,"1/23/2015 2:51",1752,"0","2-30"
"1063",3,2015-01-23,2015-01-23 03:00:00,1474,0,532,"1/23/2015","3:51:00",-1.1,16.1,0,"Clear","6",1,4,NA,"1/23/2015 3:51",1407,"0","3-0"
"1064",3,2015-01-23,2015-01-23 03:30:00,1127,30,532,"1/23/2015","3:51:00",-1.1,16.1,0,"Clear","6",1,4,NA,"1/23/2015 3:51",1074,"0","3-30"
"1065",4,2015-01-23,2015-01-23 04:00:00,1078,0,533,"1/23/2015","4:51:00",-1.7,16.1,0,"Clear","6",1,4,NA,"1/23/2015 4:51",1027,"0","4-0"
"1066",4,2015-01-23,2015-01-23 04:30:00,742,30,533,"1/23/2015","4:51:00",-1.7,16.1,0,"Clear","6",1,4,NA,"1/23/2015 4:51",782,"0","4-30"
"1067",5,2015-01-23,2015-01-23 05:00:00,665,0,534,"1/23/2015","5:51:00",-1.7,16.1,0,"Clear","6",1,4,NA,"1/23/2015 5:51",658,"0","5-0"
"1068",5,2015-01-23,2015-01-23 05:30:00,942,30,534,"1/23/2015","5:51:00",-1.7,16.1,0,"Clear","6",1,4,NA,"1/23/2015 5:51",1038,"0","5-30"
"1069",6,2015-01-23,2015-01-23 06:00:00,1458,0,535,"1/23/2015","6:51:00",-2.2,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 6:51",1506,"0","6-0"
"1070",6,2015-01-23,2015-01-23 06:30:00,2651,30,535,"1/23/2015","6:51:00",-2.2,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 6:51",2733,"0","6-30"
"1071",7,2015-01-23,2015-01-23 07:00:00,3202,0,536,"1/23/2015","7:51:00",-1.7,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 7:51",3292,"0","7-0"
"1072",7,2015-01-23,2015-01-23 07:30:00,4068,30,536,"1/23/2015","7:51:00",-1.7,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 7:51",4116,"0","7-30"
"1073",8,2015-01-23,2015-01-23 08:00:00,4273,0,537,"1/23/2015","8:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 8:51",4265,"0","8-0"
"1074",8,2015-01-23,2015-01-23 08:30:00,4524,30,537,"1/23/2015","8:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 8:51",4539,"0","8-30"
"1075",9,2015-01-23,2015-01-23 09:00:00,4415,0,538,"1/23/2015","9:51:00",1.1,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 9:51",4581,"0","9-0"
"1076",9,2015-01-23,2015-01-23 09:30:00,4371,30,538,"1/23/2015","9:51:00",1.1,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 9:51",4421,"0","9-30"
"1077",10,2015-01-23,2015-01-23 10:00:00,3650,0,539,"1/23/2015","10:51:00",1.1,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 10:51",3632,"0","10-0"
"1078",10,2015-01-23,2015-01-23 10:30:00,3539,30,539,"1/23/2015","10:51:00",1.1,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 10:51",3445,"0","10-30"
"1079",11,2015-01-23,2015-01-23 11:00:00,3299,0,540,"1/23/2015","11:51:00",2.2,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 11:51",3107,"0","11-0"
"1080",11,2015-01-23,2015-01-23 11:30:00,3509,30,540,"1/23/2015","11:51:00",2.2,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 11:51",3533,"0","11-30"
"1081",12,2015-01-23,2015-01-23 12:00:00,3575,0,541,"1/23/2015","12:51:00",2.8,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 12:51",3591,"0","12-0"
"1082",12,2015-01-23,2015-01-23 12:30:00,3487,30,541,"1/23/2015","12:51:00",2.8,16.1,0,"Partly Cloudy","6",1,4,NA,"1/23/2015 12:51",3494,"0","12-30"
"1083",13,2015-01-23,2015-01-23 13:00:00,3481,0,542,"1/23/2015","13:51:00",3.3,16.1,0,"Scattered Clouds","6",1,4,NA,"1/23/2015 13:51",3461,"0","13-0"
"1084",13,2015-01-23,2015-01-23 13:30:00,3670,30,542,"1/23/2015","13:51:00",3.3,16.1,0,"Scattered Clouds","6",1,4,NA,"1/23/2015 13:51",3765,"0","13-30"
"1085",14,2015-01-23,2015-01-23 14:00:00,3679,0,543,"1/23/2015","14:51:00",2.2,16.1,0,"Scattered Clouds","6",1,4,NA,"1/23/2015 14:51",3924,"0","14-0"
"1086",14,2015-01-23,2015-01-23 14:30:00,3696,30,543,"1/23/2015","14:51:00",2.2,16.1,0,"Scattered Clouds","6",1,4,NA,"1/23/2015 14:51",3936,"0","14-30"
"1087",15,2015-01-23,2015-01-23 15:00:00,3694,0,544,"1/23/2015","15:51:00",2.2,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 15:51",3592,"0","15-0"
"1088",15,2015-01-23,2015-01-23 15:30:00,3223,30,544,"1/23/2015","15:51:00",2.2,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 15:51",3342,"0","15-30"
"1089",16,2015-01-23,2015-01-23 16:00:00,2993,0,545,"1/23/2015","16:51:00",2.2,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 16:51",3031,"0","16-0"
"1090",16,2015-01-23,2015-01-23 16:30:00,2768,30,545,"1/23/2015","16:51:00",2.2,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 16:51",2889,"0","16-30"
"1091",17,2015-01-23,2015-01-23 17:00:00,3505,0,546,"1/23/2015","17:51:00",2.8,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 17:51",3450,"0","17-0"
"1092",17,2015-01-23,2015-01-23 17:30:00,4274,30,546,"1/23/2015","17:51:00",2.8,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 17:51",4524,"0","17-30"
"1093",18,2015-01-23,2015-01-23 18:00:00,5092,0,547,"1/23/2015","18:51:00",2.8,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 18:51",5172,"0","18-0"
"1094",18,2015-01-23,2015-01-23 18:30:00,5689,30,547,"1/23/2015","18:51:00",2.8,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 18:51",6045,"0","18-30"
"1095",19,2015-01-23,2015-01-23 19:00:00,6364,0,548,"1/23/2015","19:51:00",2.2,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 19:51",6424,"0","19-0"
"1096",19,2015-01-23,2015-01-23 19:30:00,6305,30,548,"1/23/2015","19:51:00",2.2,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 19:51",6832,"0","19-30"
"1097",20,2015-01-23,2015-01-23 20:00:00,6350,0,549,"1/23/2015","20:51:00",2.8,16.1,0,"Overcast","6",1,4,NA,"1/23/2015 20:51",6840,"0","20-0"
